business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,price_level,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code
OPERATIONAL,"250 7th Ave, New York, NY 10001, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market .,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111709773201343200215"">Hostel Traveler</a>'], 'photo_reference': 'AfLeUgOLjy3DvEyyJddmmIeqLQTj68qM5LARIDEILJn-2ghIEfn0PXqhexbmWsMMaNvt_GshaqCDp1dI51_7-VtELXyQHzw0YE3Mrsm1_IyHGF_SEGc8leSaNdG-RKXeZoOfHrXjQ-n9SaabKkYKeN79cQuCqcmJ4cnaCzDtiP62Qghx3NO_', 'width': 1920}]",ChIJu9jzyANbwokRIb60wMQSvqQ,2,4.2,ChIJu9jzyANbwokRIb60wMQSvqQ,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'food', 'store', 'health', 'point_of_interest', 'establishment']",2591,40.7449592,-73.9952913,40.74644653,-73.99391562,40.74374687,-73.99661528,TRUE,P2V3+XV New York,87G8P2V3+XV
OPERATIONAL,"4 Union Square South, NY 10003, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107821815236197059478"">sinan erel</a>'], 'photo_reference': 'AfLeUgNJlaoBH6u7cpEJuPfZMTWHfnuPnqQnhfzYFrtW8ImorTjuXAbbzXgM-uwOVjQfpknk--n9Hv01xFINovI270zpnSXqZbY8vOS-YIkVDpKjHhS00AdYhHSDvjf6Al4c8EB7q5iIkouX0WS_e6pM4uFVGJgkD1jN-zEo9beswDtiCzxm', 'width': 1536}]",ChIJlZFg95hZwokRzTo2UWdo0Lg,3,4.2,ChIJlZFg95hZwokRzTo2UWdo0Lg,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'food', 'store', 'health', 'point_of_interest', 'establishment']",4293,40.7348264,-73.9912049,40.73623578,-73.98978337,40.73353612,-73.99248303,TRUE,P2M5+WG New York,87G8P2M5+WG
OPERATIONAL,"63 Madison Ave, New York, NY 10016, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106634007242480479104"">Edward Halim</a>'], 'photo_reference': 'AfLeUgNQYPVXiCOPdQpiiQyrLH3ffKmYBcPGJlfWJe69Z2NeGmgmLysW7MfSuHyDAQlPHPYuGPa-pHPjEWQVnyxxNSj8Rt1B0CJJMsecKeqDl-PQJ5fieyQkZ63096w7UpF2P6998nIb8jAY7nZoYnEr4uUbcj-IIeuXxKPMQqyDJJ2wxVHU', 'width': 4032}]",ChIJkTgowqdZwokR9eCCOtg2iB0,,4.5,ChIJkTgowqdZwokR9eCCOtg2iB0,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'food', 'store', 'health', 'point_of_interest', 'establishment']",275,40.7434963,-73.9855379,40.74493238,-73.98439142,40.74223272,-73.98709108,TRUE,P2V7+9Q New York,87G8P2V7+9Q
OPERATIONAL,"95 E Houston St, New York, NY 10002, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116328682135597130625"">A Google User</a>'], 'photo_reference': 'AfLeUgMca1VYoHhFMFt19x4Ru3OqADrBPyn1yAZpqqESnLcGdP7kuPA4fgXC3-VDvbqFB1fCejmVUKAM6ZkQT5McUt5ll0gdL5avpWk_H1m9EI70zeqyEcbFEiCRjZUiq3KSyR7fJcCxff5sZWhI0OYp2LEOHetQL9i9dZkXuc4YrcmNKzT2', 'width': 3264}]",ChIJQ5yUr4VZwokRbMN-yaOarmc,1,4.2,ChIJQ5yUr4VZwokRbMN-yaOarmc,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'food', 'store', 'health', 'point_of_interest', 'establishment']",2691,40.7238246,-73.9923102,40.72524373,-73.99092052,40.72254407,-73.99362018,TRUE,P2F5+G3 New York,87G8P2F5+G3
OPERATIONAL,"270 Greenwich St, New York, NY 10007, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111519969255716289994"">Jennifer Mazur</a>'], 'photo_reference': 'AfLeUgPnaxAUtTFwnEh2aSHnNWzSz3GzSVSGQLghFyPv34bS13aKlPJayatkOolS4TefJ34Qg3EoFLA5ImI3MK9Zk5VZOT931M-N4ADGxkxsnrTZJ9hiZuDnIs3_2K612_sVMq_Uh-clGv0vMogdeeMzfjZCQxKoeE3VViH12y6t8CvnGjNp', 'width': 4032}]",ChIJl4BZ5opZwokRUR0n7MrTIEA,3,4.4,ChIJl4BZ5opZwokRUR0n7MrTIEA,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'food', 'store', 'health', 'point_of_interest', 'establishment']",3368,40.7155341,-74.0120518,40.71711948,-74.0102153,40.71441982,-74.0139521,TRUE,PX8Q+65 New York,87G7PX8Q+65
OPERATIONAL,"1551 3rd Ave, New York, NY 10128, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103330562754126899064"">LateDecember1</a>'], 'photo_reference': 'AfLeUgPbKfZ5yhfPAQ1v9-YS0dJuTK0Yb6Z_MVue43DW-jyh0Vkf2ss3YsVZzwJvqMHsJhVVL0Q62Atjv4Mr2y5hD2AgPTvHo3SiU36KmqsHkhVVmHzQgzaEU7JaPE9tRfmHIgTRMaS9K3LLSUfBtLt6itW_OIl2Ie97aYyQKYeOqD4WzIJy', 'width': 4160}]",ChIJ155rWbtYwokRLX7PL1o55Vs,3,4,ChIJ155rWbtYwokRLX7PL1o55Vs,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'food', 'store', 'health', 'point_of_interest', 'establishment']",2227,40.7796707,-73.9529499,40.78116133,-73.95183192,40.77846167,-73.95453158,TRUE,Q2HW+VR New York,87G8Q2HW+VR
OPERATIONAL,"100 W 125th St, New York, NY 10027, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111284285883370493429"">Jocelyn Pena</a>'], 'photo_reference': 'AfLeUgMIWevMCojy176aYEqbXbK3vxnZWDBvo3yWbKywemh3J3LjkbzC6br0SNBQagx1j0w2Gy6hkPfGQ28JluMgloC4HqF_5uXf0yRC5Ax9E4FEKuO5pQ1SeSdoo6MqraECJFWizeW2SKP8_mVTw7TWltcQVeBpE8OJNEstPAWV64LwWeVO', 'width': 4032}]",ChIJiVmnFQ32wokReCy0KguVOpw,3,4.2,ChIJiVmnFQ32wokReCy0KguVOpw,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'food', 'store', 'health', 'point_of_interest', 'establishment']",3501,40.8076461,-73.9461771,40.80903873,-73.94457812,40.80633907,-73.94727778,FALSE,R353+3G New York,87G8R353+3G
OPERATIONAL,"808 Columbus Ave, New York, NY 10025, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109896805750470100724"">Maria Eugenia</a>'], 'photo_reference': 'AfLeUgMWOmS2_JZF6SdcGYH_VKTgF8-cG0I2SbvSbiTjbzd32ii3j4LIcY5S9ycuGaOFF7JfzAgBNHd2B34-0Ogegk576nuJKM8uOfG4oVxV_oHZQN6gGZcomv3tV2IUPz-woVgGrYbl9Yx6033FUMd0CQ9SZNlJFfoHI_qXXTAKZmBSiqS1', 'width': 3024}]",ChIJ-6ZxFif2wokRaRaETTJc_9Q,2,4.2,ChIJ-6ZxFif2wokRaRaETTJc_9Q,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'food', 'store', 'health', 'point_of_interest', 'establishment']",2332,40.7939667,-73.9671163,40.79526908,-73.96561142,40.79256942,-73.96831108,TRUE,Q2VM+H5 New York,87G8Q2VM+H5
OPERATIONAL,"66 Broadway, New York, NY 10005, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104318656290350571346"">Darlene jackson</a>'], 'photo_reference': 'AfLeUgPfVmTBx1tFLeq4Rjo-mPGeGgcWVczcvb_j8AifKLTC1mTcbWaRtB4ZCC3LxrJYk1SeuuKowuN3t2H40wrzJq8rShHo-uxvycFLNFLwq1CYkv64dWLlL269P8Ruqcy-JD9FDZ-Gbis1jEcav6_Ww-A0VQd_Eb2GUHl19CAZbGAiJtfW', 'width': 3060}]",ChIJ5-eXOKFbwokRYuHJ_OBoMbw,,4.6,ChIJ5-eXOKFbwokRYuHJ_OBoMbw,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']",68,40.7071266,-74.0119587,40.70851438,-74.01068947,40.70581472,-74.01338913,TRUE,PX4Q+R6 New York,87G7PX4Q+R6
OPERATIONAL,"214 3rd St., Brooklyn, NY 11215, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105289502610381455194"">George Li</a>'], 'photo_reference': 'AfLeUgNG-YYkp29RMPZD9GMMIuE-imW1r_HlFGwfnfAN1bHYHBCqidel47Ue7h1kIxUkY9D4JpuOOaXT17r5d9FhOiU76ELt5-qUqkDzt0ZqfrPYFjmocNe4kQomR-CxZjjvBJvrSDSrHPfjQvf8ETHC5dfL1HnaLtydDrIK9hd-FrNgSNnE', 'width': 3264}]",ChIJCyuFM_9awokR-UCjM7JdJe0,3,4.4,ChIJCyuFM_9awokR-UCjM7JdJe0,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'food', 'store', 'health', 'point_of_interest', 'establishment']",3571,40.6748928,-73.9887879,40.67644688,-73.98767137,40.67374722,-73.99037103,TRUE,M2F6+XF New York,87G8M2F6+XF
OPERATIONAL,"1400 Waterfront Terrace, Weehawken, NJ 07086, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105640200062406600412"">Alvin Wu</a>'], 'photo_reference': 'AfLeUgPWeLp6ebj69XTLKK2NzBW4XEjAKXSCkzIH0Av0e9ti30cVPDAe7YAsyQtxeKe4p1DYdBWG4RWzUYe9UsJ5liUfbYr-1dqBlqog-n1lh2qp7eX2ymbtVxXI9WODuhufSJzN-lgWrvOhVX3iXX7OwaN5zInw7dW4TLdm68k7hsY-Qtqx', 'width': 3264}]",ChIJQcjIYsJZwokRc_Xx-R6sRPk,,4.3,ChIJQcjIYsJZwokRc_Xx-R6sRPk,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'food', 'store', 'health', 'point_of_interest', 'establishment']",673,40.7620444,-74.0229073,40.76327313,-74.02150807,40.76057347,-74.02420773,FALSE,"QX6G+MV Weehawken, New Jersey",87G7QX6G+MV
OPERATIONAL,"238 Bedford Ave, Brooklyn, NY 11249, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 3012, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114185630651978875466"">Jason McCann</a>'], 'photo_reference': 'AfLeUgMFYrvvrkWxkH26R5k5AURhdo-qkhWlt8zH0_yu6erIwv7Z_SlAH8M_BQPDggE0OuFGQFWu9ZDBNsjNdRIqjwWmm4rtvwg8B8tN54zP8LQyOWjO9kPdFBb8TuJAhqhwiTQwKVgCO8oTHLImaQjYupY-7u25aM6mP-R2Q2Z7uNgg7cX6', 'width': 4017}]",ChIJRyyQoGBZwokR2ISrdKgCsdo,1,4.3,ChIJRyyQoGBZwokR2ISrdKgCsdo,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'food', 'store', 'health', 'point_of_interest', 'establishment']",2383,40.7161409,-73.9597096,40.71746558,-73.95830467,40.71476592,-73.96100433,TRUE,P28R+F4 New York,87G8P28R+F4
OPERATIONAL,"292 Ashland Pl, Brooklyn, NY 11217, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116104693450782621463"">A Google User</a>'], 'photo_reference': 'AfLeUgOrpnPjVm_NY6bsKU8pKbRO1Z6TMzhUrMp3FQ5RvpurpiU869tdVx3PJjNxjT6bwfAfN_ESo8lOa_GVZ78z2w_879ClAfRzp_ikYrzYHRgRe6vfLj1rDmrnTP9mgsN2DfkCQvPzO3UErjtESYZfi-4C2UBDhLQ0E3fXVaPf6kQkmx2U', 'width': 4032}]",ChIJNewOPrJbwokRkAD8HyPvtdc,3,4.1,ChIJNewOPrJbwokRkAD8HyPvtdc,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'food', 'store', 'health', 'point_of_interest', 'establishment']",1813,40.6862137,-73.9787227,40.68761323,-73.97718897,40.68491357,-73.97988863,TRUE,M2PC+FG New York,87G8M2PC+FG
OPERATIONAL,"905 River Rd, Edgewater, NJ 07020, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Whole Foods Market,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112482855204724068725"">Anatoli Karotki</a>'], 'photo_reference': 'AfLeUgOkomhS6wQEkS_9gPvP-osSH7O7zYl_qZcjBianPGY4lo_aImkJcZfZGeCaA6TPcuaS8wWZ9HalClsvTFnfFeoCyOgnCIv42TKUSRV4RRjo-G0IJ1trUnesm_cIRcOd51QD43G7jQs9KCSjMxMu_-v04yAnkenezbnP9gDl4kQd3n7C', 'width': 4032}]",ChIJg7-TU1D2wokRN0BTn1YCWOs,3,4.4,ChIJg7-TU1D2wokRN0BTn1YCWOs,"['grocery_or_supermarket', 'supermarket', 'liquor_store', 'food', 'store', 'health', 'point_of_interest', 'establishment']",1232,40.8247925,-73.9740028,40.82608508,-73.97240512,40.82338542,-73.97510478,FALSE,"R2FG+W9 Edgewater, New Jersey",87G8R2FG+W9
OPERATIONAL,"21 Flushing Ave, Brooklyn, NY 11205, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Wegmans,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111143133945430306816"">A Google User</a>'], 'photo_reference': 'AfLeUgOcvVuIb0jzb_OIqZCW5kaNNz8rD5-e0ItGZnscnXXdokHTFfHW7a36pQV5M1IQKAcais4Zdsz78wXwkScUX7Z8J7qn_staM8zjhlgCQwE-RaYdQoEmtST7BHHRHmtZE-Fzr6tOpXPfl2Edmqu26Q6Zk6CwmTHSSntPev8li4bMrYHe', 'width': 1080}]",ChIJtQBwWPVbwokR9VDpbdSqQZQ,,4.5,ChIJtQBwWPVbwokR9VDpbdSqQZQ,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",3047,40.698879,-73.979346,40.70044255,-73.97822575,40.69746755,-73.98128275,TRUE,M2XC+H7 New York,87G8M2XC+H7
OPERATIONAL,"140 W 57th St, New York, NY 10019, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,MORTON WILLIAMS SUPERMARKETS,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110528276779648294747"">氣功師サティのニューヨークヒーリングラジオSattee</a>'], 'photo_reference': 'AfLeUgMwLhgdCyupGqVeiQ7cflrjLnPvvwt3tmmlCxhN2v6hTQHJfIihfQwVjIRSlvRIAoK05DJOxy2xZM0f1sqM66dBuI2IyGdl7SDOn2gtKBqe89wDKcsbw1zFY1Ud3XFwFNaTIbmozL5NUIjxNNavCpiecs3wtbOOXs661D9GvwVu_Itk', 'width': 4032}]",ChIJlTWmZvdYwokROyEKYwbPEwo,,4.3,ChIJlTWmZvdYwokROyEKYwbPEwo,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",1017,40.7647437,-73.9789166,40.76624308,-73.97750782,40.76354342,-73.98020748,TRUE,Q27C+VC New York,87G8Q27C+VC
OPERATIONAL,"278 Park Ave S, New York, NY 10010, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Morton Williams Supermarkets,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111183567553928679320"">A Google User</a>'], 'photo_reference': 'AfLeUgP1S89OcaKnXNqdJOxbAORMs50ncn-DF1Ml_4T4QbuLhkn_-_MpVbLzFmrd6LYa5dHJNSx3DZ-ucrjHUqiPheoE8EyYtFbOzphq2NsSfxo5x-HK3Esp2SP6vUjm_UXaGN6y9UO7uwqUabcW83oghbrJXnJ7WHUY-rneiWrYSX5mOZXL', 'width': 3024}]",ChIJuxB7FqFZwokRZM2omDcGNb0,,3.6,ChIJuxB7FqFZwokRZM2omDcGNb0,"['supermarket', 'atm', 'grocery_or_supermarket', 'finance', 'store', 'food', 'point_of_interest', 'establishment']",244,40.7394127,-73.9872538,40.74071903,-73.98581392,40.73801937,-73.98851358,TRUE,P2Q7+Q3 New York,87G8P2Q7+Q3
OPERATIONAL,"1331 1st Ave., New York, NY 10021, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,MORTON WILLIAMS SUPERMARKETS,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111021412405136576412"">Jose Acevedo</a>'], 'photo_reference': 'AfLeUgNOMgsWpohsJB-0bfr3jsa8bWvwv11S6YQDbq-P57Dginf2UFKZhX8jbjAKrSFbqCGcPjlYAsu-elivhD0TpLLD_xPqPOLQIVN9y-cp71paZCUGudNpaFsnFkB9H6sE1flyMxKemmoBdWMif--0DKaXlCoJMUwg86ZJ2ftG3z0NeX0B', 'width': 4032}]",ChIJg4OMoMFYwokRTxs3OH9NQGg,,4,ChIJg4OMoMFYwokRTxs3OH9NQGg,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",632,40.7673667,-73.9565889,40.76878113,-73.95506102,40.76608147,-73.95776068,TRUE,Q28V+W9 New York,87G8Q28V+W9
OPERATIONAL,"1031 1st Ave., New York, NY 10022, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Morton Williams Supermarkets,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110350650058354473218"">Bremse</a>'], 'photo_reference': 'AfLeUgMf_OFirOVp8IVHFJSGO9X6HbgeAZbn40f4UWJd4TESXi471d-39_WAzo--ghaSzQi8vsMDMZ8aFsqIKt8HAj35puC7OA_iCsg6M51BxUV4cWzDUpuz1zMYzLstCUU8kqHqyAC3PC9yeCLE8ReISm9t2NVqLlZIgb__5VyTxGpCE6jc', 'width': 4032}]",ChIJ0dtMz-ZYwokRo0RsQAlsIyw,,4.1,ChIJ0dtMz-ZYwokRo0RsQAlsIyw,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",458,40.757898,-73.9635076,40.75917183,-73.96218792,40.75647217,-73.96488758,TRUE,Q25P+5J New York,87G8Q25P+5J
OPERATIONAL,"908 2nd Ave, New York, NY 10017, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Morton Williams Supermarkets,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108037419906971159832"">Augusto Ensiki</a>'], 'photo_reference': 'AfLeUgPWDy6G5aWuj_CxQei2PEfamhXzMO-QL7KrDkikn4_UMkduMJtiWhLVTdzA3AJ3ymHtcnYSgdne5g5AnGEG8_Y9ufIdSLKqOj5OdjjnorbfxYJQirBjEEBE52As7m7Jwk3BizcQ-6W7DkQNf4F7PET5Jr40vclmYObih-Z71sNt7oTg', 'width': 4032}]",ChIJwdELkOJYwokRgSJOA1wL2Mo,,4.1,ChIJwdELkOJYwokRgSJOA1wL2Mo,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",968,40.7538,-73.9690999,40.75516433,-73.96778427,40.75246467,-73.97048393,TRUE,Q23J+G9 New York,87G8Q23J+G9
OPERATIONAL,"1565 1st Ave., New York, NY 10028, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Morton Williams Supermarket,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110755732303132915603"">Ryan Pflaum</a>'], 'photo_reference': 'AfLeUgNnXc_XiNJZGfO5XVeUAUAeCDGTwzhCqrxnvgyz2H09NnOy5Otp1OzlMR2mRkvafuHQzALG7HBgzVOCBlQfJEIsNtwzjeNgiGdwLzFYhxotLlsc9cEx0gMWcPmOTMMGBSZQUJyEtFu7Mngn__jDH8srXimbDmv_qKeYKWWzOVtohIWp', 'width': 4032}]",ChIJYXC-FblYwokR9xWuqc58d7g,,3.7,ChIJYXC-FblYwokR9xWuqc58d7g,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",313,40.7738546,-73.9518157,40.77515038,-73.95038797,40.77245072,-73.95308763,TRUE,Q2FX+G7 New York,87G8Q2FX+G7
OPERATIONAL,"917 9th Ave, New York, NY 10019, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,MORTON WILLIAMS SUPERMARKETS,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116507382416807671621"">mamrak s</a>'], 'photo_reference': 'AfLeUgOJY0gSFX9hKSPJvObjzAVayLYi8-DZujc_BEQNpgvGQMgb0Pb5zDI2S_3hNjaBFdI1czDvYpiVi7Ryjj33Eskb_JGpwEd0zcSuvbVXcibOBcALXU0MFDfv_PZDqgQNHLn4la0tRFzeWVNtkKK0mu4zEeNJWgc3NVaOD9bWGWVX38hg', 'width': 4032}]",ChIJabm8wlhYwokRGwnWxb9HbtY,,3.9,ChIJabm8wlhYwokRGwnWxb9HbtY,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",485,40.7689628,-73.9852025,40.77026383,-73.98376577,40.76756417,-73.98646543,TRUE,Q297+HW New York,87G8Q297+HW
OPERATIONAL,"1211 Madison Ave, New York, NY 10128, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,MORTON WILLIAMS SUPERMARKETS,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113687891296066603839"">Flemming Ernst</a>'], 'photo_reference': 'AfLeUgPhzQmjQ-aBttBvZRaV22P1kzB6-pTKUWc9o2DyfPu-oX5liSi4vpM1u36rynZ7DuVwBG9aXtspa3BVd376Fk_EGDpa995nLXsBHIHJl1cNHEAcqD2rdwCn2Y7H1elDoD4AYHlNL8ckgaWIda6V68rInHioce7WThFrgiJ0jaeLioIo', 'width': 4032}]",ChIJSxyuyaJYwokRnrldro_G1Ps,,4.2,ChIJSxyuyaJYwokRnrldro_G1Ps,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",352,40.7816574,-73.9580391,40.78299133,-73.95678217,40.78029167,-73.95948183,TRUE,Q2JR+MQ New York,87G8Q2JR+MQ
OPERATIONAL,"1251 3rd Ave, New York, NY 10021, United States",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,MORTON WILLIAMS SUPERMARKETS,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109956306791474163965"">Edwin Pratt</a>'], 'photo_reference': 'AfLeUgPD6ket6kEjVQJbe2csB69rHxcqIU_YBdMEMqwYUtvxsj0z1UwfvGVv4RenMC55yzDTrpCsiMuQVMODsynpoR7ez_EWJIpf0mpLqmoJRiWPhJfq4oqDWm1rcMevQ2aK4gJOA1zOxt6Y_BufO1F9TW0ghIZaN8HJ7nVOyqzhB9Mw8_NN', 'width': 1920}]",ChIJ54xCElhZwokRUFGlkOugKXw,,4.2,ChIJ54xCElhZwokRUFGlkOugKXw,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",176,40.769822,-73.9603509,40.77119978,-73.95908262,40.76850012,-73.96178228,TRUE,Q29Q+WV New York,87G8Q29Q+WV
